EmployeeID,Team,Role,Location,CourseTitle,CourseCategory,IsMandatory,EnrollmentDate,CompletionDate,CompletionStatus,Score,DurationMinutes,LastAccessDate,AccessedViaDevice,SkillScore_Communication,SkillScore_TechEfficiency,SkillScore_Teamwork,SkillGapFlag,FeedbackComment,FeedbackRating,UsedScreenReader,Course Completion Time,Average Skill Score,Completion Month
E13357,Customer Support,Support Specialist,Wythenshawe Central,Handling Difficult Conversations,Soft Skills,Yes,31-May-20,6-Dec-20,Completed,91,113,11-Jan-21,Mobile,4,3,2,Yes,Very useful.,4,No,189,5,December
E17481,IT,IT Support Officer,Trafford Branch,System Troubleshooting,Systems Training,Yes,8-Jun-20,13-Jun-20,Completed,96,116,16-Aug-20,Tablet,5,3,2,Yes,Very useful.,4,No,5,6,June
E15491,IT,IT Support Officer,Northfield Office,Data Protection,Systems Training,Yes,23-Dec-22,26-Dec-22,Completed,100,111,1-Mar-23,Desktop,1,3,5,Yes,Too basic.,2,No,3,-1,December
E14252,Facilities,Facilities Manager,Northfield Office,Building Maintenance,Health & Safety,Yes,10-Jun-21,15-Jun-21,Completed,75,82,15-Jul-21,Tablet,1,3,3,Yes,Excellent content.,5,No,5,1,June
E12678,Customer Support,Support Specialist,Northfield Office,Handling Difficult Conversations,Soft Skills,Yes,17-Oct-19,25-Oct-19,Completed,73,46,11-Jan-20,Mobile,1,3,5,Yes,Great course.,4,No,8,-1,October
E12611,Repairs,Maintenance Technician,Northfield Office,Manual Handling,Compliance,Yes,1-Oct-20,21-Oct-20,Completed,60,120,10-Nov-20,Mobile,1,3,1,Yes,Too basic.,2,No,20,3,October
E16927,Customer Support,Contact Centre Agent,Trafford Branch,Customer Service Skills,Soft Skills,Yes,12-Mar-20,16-Dec-20,Completed,97,62,24-Feb-21,Desktop,4,3,2,Yes,Needs improvement.,1,No,279,5,December
E12527,Repairs,Plumber,Northfield Office,Electrical Safety,Health & Safety,Yes,5-Jun-23,25-Jun-23,Completed,100,106,15-Jul-23,Mobile,4,3,1,Yes,Needs improvement.,1,No,20,6,June
E15638,Repairs,Plumber,Trafford Branch,Electrical Safety,Health & Safety,Yes,7-Nov-23,20-Nov-23,Completed,61,85,28-Jan-24,Desktop,2,3,2,Yes,Excellent content.,5,No,13,3,November
E13635,IT,Network Technician,Civic Centre Hub,Cybersecurity Essentials,Systems Training,Yes,27-Jan-19,15-Feb-19,Completed,99,67,6-May-19,Desktop,2,3,1,Yes,Great course.,4,No,19,4,February
E13352,Repairs,Maintenance Technician,Wythenshawe Central,Manual Handling,Compliance,Yes,11-Aug-24,13-Nov-24,Completed,98,118,31-Dec-24,Desktop,2,3,1,Yes,Very useful.,4,No,94,4,November
E17683,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,Yes,31-Oct-22,12-Nov-22,Completed,94,65,28-Dec-22,Tablet,5,3,1,Yes,Excellent content.,5,No,12,7,November
E11822,Customer Support,Support Specialist,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,Yes,5-Jan-24,16-May-24,Completed,80,116,6-Jun-24,Mobile,3,3,2,Yes,Great course.,4,No,132,4,May
E12963,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,Yes,12-Sep-20,24-Dec-20,Completed,92,84,9-Jan-21,Mobile,1,3,5,Yes,Very useful.,4,No,103,-1,December
E15265,Housing Management,Lettings Coordinator,Trafford Branch,Safeguarding Adults,Compliance,Yes,5-Sep-23,15-Sep-23,Completed,84,53,17-Oct-23,Tablet,2,3,2,Yes,Needs improvement.,1,No,10,3,September
E14252,Facilities,Facilities Manager,Northfield Office,Building Maintenance,Health & Safety,Yes,9-May-21,24-May-21,Completed,85,100,5-Aug-21,Tablet,1,3,3,Yes,Needs improvement.,1,No,15,1,May
E18912,Facilities,Facilities Manager,Northfield Office,Building Maintenance,Health & Safety,Yes,4-Mar-20,19-Mar-20,Completed,77,54,4-Jun-20,Mobile,2,3,5,Yes,Too basic.,2,No,15,0,March
E16881,Housing Management,Tenancy Support Officer,Trafford Branch,Safeguarding Adults,Compliance,Yes,12-Jun-24,26-Dec-24,Completed,89,39,14-Jan-25,Desktop,1,3,4,Yes,Excellent content.,5,No,197,0,December
E12695,Facilities,Building Services Assistant,Northfield Office,Health & Safety Basics,Health & Safety,Yes,1-Sep-24,9-Sep-24,Completed,70,46,13-Oct-24,Mobile,5,3,2,Yes,Needs improvement.,1,No,8,6,September
E16011,Housing Management,Housing Officer,Wythenshawe Central,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,3-Apr-23,3-Nov-23,Completed,68,40,4-Nov-23,Tablet,5,3,2,Yes,Too basic.,2,No,214,6,November
E17703,Finance,Finance Analyst,Civic Centre Hub,Financial Regulations,Finance,Yes,30-Jan-21,8-Feb-21,Completed,95,106,16-Feb-21,Mobile,4,3,1,Yes,Too basic.,2,No,9,6,February
E18987,Customer Support,Contact Centre Agent,Wythenshawe Central,Handling Difficult Conversations,Soft Skills,Yes,10-Oct-21,13-Oct-21,Completed,82,57,22-Nov-21,Tablet,5,3,2,Yes,Needs improvement.,1,No,3,6,October
E15213,Housing Management,Lettings Coordinator,Northfield Office,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,2-Nov-22,19-Nov-22,Completed,88,60,15-Dec-22,Desktop,1,3,1,Yes,Too basic.,2,No,17,3,November
E12379,Facilities,Cleaner,Wythenshawe Central,Cleaning Protocols,Health & Safety,Yes,9-Oct-21,21-Oct-21,Completed,65,93,4-Nov-21,Desktop,4,3,2,Yes,Great course.,4,No,12,5,October
E17556,Customer Support,Support Specialist,Trafford Branch,Handling Difficult Conversations,Soft Skills,Yes,19-Mar-19,29-Mar-19,Completed,94,33,27-Jun-19,Tablet,1,3,3,Yes,Very useful.,4,No,10,1,March
E19631,Customer Support,Contact Centre Agent,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,11-Sep-23,15-Sep-23,Completed,98,102,26-Sep-23,Mobile,1,3,1,Yes,Excellent content.,5,No,4,3,September
E17934,Customer Support,Contact Centre Agent,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,3-Apr-24,15-Apr-24,Completed,60,65,23-Jun-24,Mobile,5,3,1,Yes,Too basic.,2,No,12,7,April
E13547,Finance,Payroll Specialist,Wythenshawe Central,Financial Regulations,Finance,Yes,18-Sep-19,7-Oct-19,Completed,95,72,11-Nov-19,Desktop,2,3,4,Yes,Needs improvement.,1,No,19,1,October
E14579,Finance,Finance Analyst,Northfield Office,Payroll Compliance,Compliance,Yes,30-Sep-22,19-Oct-22,Completed,60,84,15-Jan-23,Tablet,2,3,5,Yes,Needs improvement.,1,No,19,0,October
E12411,Repairs,Electrician,Northfield Office,Electrical Safety,Health & Safety,Yes,6-Jan-23,13-Jun-23,Completed,71,118,14-Jun-23,Mobile,1,3,4,Yes,Great course.,4,No,158,0,June
E14762,Customer Support,Support Specialist,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,2-Oct-24,17-Oct-24,Completed,63,49,17-Nov-24,Tablet,4,3,1,Yes,Excellent content.,5,No,15,6,October
E17780,Facilities,Facilities Manager,Trafford Branch,Health & Safety Basics,Health & Safety,Yes,29-May-18,6-Dec-18,Completed,80,64,23-Jan-19,Mobile,3,3,1,Yes,Needs improvement.,1,No,191,5,December
E19090,IT,Systems Analyst,Wythenshawe Central,Cybersecurity Essentials,Systems Training,Yes,25-Jan-24,14-Feb-24,Completed,93,79,8-Apr-24,Mobile,3,3,2,Yes,Too basic.,2,No,20,4,February
E17598,Housing Management,Tenancy Support Officer,Wythenshawe Central,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,9-May-19,14-May-19,Completed,69,72,22-Jul-19,Desktop,2,3,3,Yes,Excellent content.,5,No,5,2,May
E17634,Housing Management,Tenancy Support Officer,Northfield Office,Conflict Resolution,Soft Skills,Yes,6-Jul-20,25-Jul-20,Completed,86,95,26-Jul-20,Desktop,1,3,4,Yes,Too basic.,2,No,19,0,July
E15188,Repairs,Plumber,Northfield Office,Manual Handling,Compliance,Yes,5-Dec-20,25-Dec-20,Completed,92,91,27-Jan-21,Desktop,5,3,1,Yes,Excellent content.,5,No,20,7,December
E13640,Customer Support,Contact Centre Agent,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,9-May-20,22-May-20,Completed,98,52,12-Jul-20,Desktop,1,3,3,Yes,Great course.,4,No,13,1,May
E14678,IT,Network Technician,Trafford Branch,System Troubleshooting,Systems Training,Yes,26-Oct-21,14-Nov-21,Completed,70,73,7-Feb-22,Desktop,2,4,1,Yes,Too basic.,2,No,19,5,November
E19602,Facilities,Building Services Assistant,Northfield Office,Building Maintenance,Health & Safety,Yes,25-Mar-23,10-Apr-23,Completed,63,58,30-May-23,Tablet,2,4,4,Yes,Great course.,4,No,16,2,April
E15115,Customer Support,Customer Service Advisor,Trafford Branch,Customer Service Skills,Soft Skills,Yes,24-May-21,8-Jun-21,Completed,97,83,26-Aug-21,Mobile,1,4,2,Yes,Needs improvement.,1,No,15,3,June
E15611,Housing Management,Housing Officer,Northfield Office,Safeguarding Adults,Compliance,Yes,30-Nov-21,17-Dec-21,Completed,62,97,23-Jan-22,Mobile,1,4,3,Yes,Too basic.,2,No,17,2,December
E12115,Finance,Payroll Specialist,Trafford Branch,Financial Regulations,Finance,Yes,28-Jan-20,31-Jan-20,Completed,68,70,22-Feb-20,Mobile,2,4,1,Yes,Great course.,4,No,3,5,January
E19420,Finance,Accounts Officer,Civic Centre Hub,Financial Regulations,Finance,Yes,16-May-24,19-May-24,Completed,63,118,2-Jul-24,Desktop,2,4,2,Yes,Excellent content.,5,No,3,4,May
E18604,IT,Systems Analyst,Trafford Branch,Data Protection,Systems Training,Yes,28-Feb-24,3-Sep-24,Completed,90,104,15-Sep-24,Desktop,3,4,1,Yes,Needs improvement.,1,No,188,6,September
E13671,Repairs,Plumber,Trafford Branch,Electrical Safety,Health & Safety,Yes,28-Nov-21,13-Dec-21,Completed,100,42,20-Dec-21,Desktop,2,4,3,Yes,Needs improvement.,1,No,15,3,December
E17481,IT,IT Support Officer,Trafford Branch,System Troubleshooting,Systems Training,Yes,30-May-20,8-Jun-20,Completed,63,74,11-Sep-20,Tablet,2,4,1,Yes,Too basic.,2,No,9,5,June
E14887,Repairs,Electrician,Civic Centre Hub,Fire Safety,Compliance,Yes,8-Jun-22,8-Dec-22,Completed,99,104,12-Feb-23,Tablet,2,4,2,Yes,Very useful.,4,No,183,4,December
E18818,Repairs,Plumber,Civic Centre Hub,Electrical Safety,Health & Safety,Yes,11-Mar-20,18-Nov-20,Completed,77,32,8-Dec-20,Mobile,1,4,2,Yes,Excellent content.,5,No,252,3,November
E14386,IT,IT Support Officer,Northfield Office,Cybersecurity Essentials,Systems Training,Yes,6-Oct-20,14-Oct-20,Completed,74,68,30-Dec-20,Desktop,4,4,1,Yes,Great course.,4,No,8,7,October
E16053,Finance,Payroll Specialist,Wythenshawe Central,GDPR Basics,Compliance,Yes,25-Nov-18,27-Nov-18,Completed,73,95,13-Feb-19,Mobile,1,4,4,Yes,Excellent content.,5,No,2,1,November
E12084,Customer Support,Support Specialist,Northfield Office,Effective Communication,Soft Skills,Yes,17-Mar-19,5-Apr-19,Completed,90,120,7-Jul-19,Tablet,1,4,3,Yes,Too basic.,2,No,19,2,April
E13996,Housing Management,Housing Officer,Northfield Office,Conflict Resolution,Soft Skills,Yes,3-Apr-20,22-Apr-20,Completed,75,49,5-Jun-20,Desktop,2,4,2,Yes,Needs improvement.,1,No,19,4,April
E14920,Finance,Accounts Officer,Civic Centre Hub,Financial Regulations,Finance,Yes,21-May-20,2-Jun-20,Completed,88,91,8-Sep-20,Desktop,2,4,1,Yes,Excellent content.,5,No,12,5,June
E13486,Customer Support,Support Specialist,Trafford Branch,Handling Difficult Conversations,Soft Skills,Yes,6-Jul-24,18-Jul-24,Completed,80,59,29-Jul-24,Desktop,5,4,1,Yes,Excellent content.,5,No,12,8,July
E12741,Customer Support,Customer Service Advisor,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,Yes,2-Sep-24,11-Sep-24,Completed,90,68,27-Nov-24,Tablet,3,4,2,Yes,Excellent content.,5,No,9,5,September
E15876,Customer Support,Customer Service Advisor,Trafford Branch,Effective Communication,Soft Skills,Yes,13-Apr-20,15-Apr-20,Completed,99,69,1-Jun-20,Tablet,1,4,2,Yes,Needs improvement.,1,No,2,3,April
E19602,Facilities,Building Services Assistant,Northfield Office,Building Maintenance,Health & Safety,Yes,4-Jan-23,20-Apr-23,Completed,79,58,24-Jun-23,Mobile,2,4,1,Yes,Too basic.,2,No,106,5,April
E18841,Housing Management,Housing Officer,Northfield Office,Safeguarding Adults,Compliance,Yes,2-Nov-24,11-Nov-24,Completed,72,78,28-Jan-25,Tablet,1,4,1,Yes,Needs improvement.,1,No,9,4,November
E19902,Customer Support,Contact Centre Agent,Civic Centre Hub,Effective Communication,Soft Skills,Yes,2-Nov-24,13-Nov-24,Completed,99,73,9-Feb-25,Mobile,2,4,2,Yes,Needs improvement.,1,No,11,4,November
E19245,Finance,Payroll Specialist,Trafford Branch,GDPR Basics,Compliance,Yes,20-Jun-22,24-Jun-22,Completed,92,65,8-Sep-22,Mobile,4,4,2,Yes,Excellent content.,5,No,4,6,June
E13071,Repairs,Maintenance Technician,Civic Centre Hub,Fire Safety,Compliance,Yes,9-Dec-19,20-Dec-19,Completed,68,104,30-Dec-19,Mobile,1,4,2,Yes,Very useful.,4,No,11,3,December
E16040,Housing Management,Housing Officer,Northfield Office,Conflict Resolution,Soft Skills,Yes,5-Oct-21,25-Oct-21,Completed,100,90,5-Dec-21,Desktop,5,4,1,Yes,Needs improvement.,1,No,20,8,October
E18727,Housing Management,Lettings Coordinator,Trafford Branch,Safeguarding Adults,Compliance,Yes,21-Sep-19,29-Sep-19,Completed,65,65,11-Nov-19,Desktop,2,4,2,Yes,Too basic.,2,No,8,4,September
E13801,Finance,Accounts Officer,Northfield Office,Payroll Compliance,Compliance,Yes,4-Nov-19,17-Nov-19,Completed,83,50,12-Jan-20,Mobile,2,4,1,Yes,Needs improvement.,1,No,13,5,November
E13352,Repairs,Maintenance Technician,Wythenshawe Central,Manual Handling,Compliance,Yes,12-Feb-24,1-Mar-24,Completed,99,44,27-Mar-24,Mobile,3,4,2,Yes,Excellent content.,5,No,18,5,March
E14034,Housing Management,Lettings Coordinator,Wythenshawe Central,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,13-Apr-21,23-Apr-21,Completed,73,117,11-Jun-21,Desktop,1,4,5,Yes,Needs improvement.,1,No,10,0,April
E19950,Facilities,Facilities Manager,Civic Centre Hub,Cleaning Protocols,Health & Safety,Yes,5-Aug-19,5-Nov-19,Completed,92,76,20-Nov-19,Tablet,1,4,3,Yes,Too basic.,2,No,92,2,November
E14678,IT,Network Technician,Trafford Branch,System Troubleshooting,Systems Training,Yes,7-Oct-21,17-Oct-21,Completed,66,109,22-Oct-21,Mobile,4,4,1,Yes,Very useful.,4,No,10,7,October
E17984,Finance,Finance Analyst,Trafford Branch,Financial Regulations,Finance,Yes,5-May-22,17-May-22,Completed,97,107,13-Jul-22,Tablet,1,4,1,Yes,Excellent content.,5,No,12,4,May
E13352,Repairs,Maintenance Technician,Wythenshawe Central,Manual Handling,Compliance,Yes,3-Feb-24,13-Feb-24,Completed,99,68,27-Apr-24,Mobile,2,4,1,Yes,Excellent content.,5,No,10,5,February
E11735,IT,IT Support Officer,Wythenshawe Central,Cybersecurity Essentials,Systems Training,Yes,1-Mar-22,16-Mar-22,Completed,61,45,5-Apr-22,Tablet,5,4,2,Yes,Too basic.,2,No,15,7,March
E15061,Customer Support,Customer Service Advisor,Civic Centre Hub,Customer Service Skills,Soft Skills,Yes,2-Oct-24,20-Oct-24,Completed,92,99,27-Oct-24,Mobile,4,4,2,Yes,Great course.,4,No,18,6,October
E19417,IT,Systems Analyst,Northfield Office,Data Protection,Systems Training,Yes,13-Dec-22,29-Dec-22,Completed,77,62,28-Mar-23,Tablet,2,4,3,Yes,Very useful.,4,No,16,3,December
E17550,Facilities,Building Services Assistant,Civic Centre Hub,Health & Safety Basics,Health & Safety,Yes,14-Jul-22,21-Jul-22,Completed,67,40,25-Sep-22,Desktop,4,4,2,Yes,Too basic.,2,No,7,6,July
E11670,IT,IT Support Officer,Northfield Office,Data Protection,Systems Training,Yes,20-Sep-18,26-Sep-18,Completed,72,61,8-Oct-18,Mobile,2,4,3,Yes,Needs improvement.,1,No,6,3,September
E12143,IT,Network Technician,Wythenshawe Central,Cybersecurity Essentials,Systems Training,Yes,12-Dec-20,24-Dec-20,Completed,98,79,24-Feb-21,Desktop,3,4,1,Yes,Excellent content.,5,No,12,6,December
E19028,IT,Systems Analyst,Northfield Office,Data Protection,Systems Training,Yes,1-Jun-21,1-Nov-21,Completed,79,44,6-Nov-21,Desktop,2,4,5,Yes,Great course.,4,No,153,1,November
E19601,Customer Support,Contact Centre Agent,Civic Centre Hub,Customer Service Skills,Soft Skills,Yes,22-May-24,6-Jun-24,Completed,74,114,14-Aug-24,Desktop,1,4,5,Yes,Excellent content.,5,No,15,0,June
E11476,IT,Network Technician,Northfield Office,System Troubleshooting,Systems Training,Yes,16-May-18,29-May-18,Completed,80,50,18-Jul-18,Desktop,3,4,2,Yes,Too basic.,2,No,13,5,May
E17590,IT,Systems Analyst,Trafford Branch,Cybersecurity Essentials,Systems Training,Yes,6-Nov-23,14-Nov-23,Completed,68,80,5-Jan-24,Tablet,2,4,2,Yes,Very useful.,4,No,8,4,November
E16348,Finance,Payroll Specialist,Wythenshawe Central,Financial Regulations,Finance,Yes,21-Jul-18,26-Jul-18,Completed,93,41,30-Sep-18,Desktop,1,4,4,Yes,Great course.,4,No,5,1,July
E11324,Facilities,Cleaner,Northfield Office,Health & Safety Basics,Health & Safety,Yes,20-Jan-22,23-Jan-22,Completed,88,39,24-Feb-22,Tablet,4,4,2,Yes,Excellent content.,5,No,3,6,January
E13525,Facilities,Building Services Assistant,Trafford Branch,Health & Safety Basics,Health & Safety,Yes,18-Oct-24,23-Oct-24,Completed,78,79,14-Nov-24,Mobile,5,4,1,Yes,Excellent content.,5,No,5,8,October
E14136,Repairs,Plumber,Northfield Office,Fire Safety,Compliance,Yes,1-Apr-18,11-Apr-18,Completed,92,103,22-Jun-18,Desktop,4,4,2,Yes,Needs improvement.,1,No,10,6,April
E13879,Customer Support,Contact Centre Agent,Trafford Branch,Effective Communication,Soft Skills,Yes,8-Jan-19,8-May-19,Completed,100,88,20-Jul-19,Desktop,2,4,5,Yes,Too basic.,2,No,120,1,May
E11109,Facilities,Facilities Manager,Civic Centre Hub,Building Maintenance,Health & Safety,Yes,3-Nov-19,6-Nov-19,Completed,77,47,9-Nov-19,Mobile,2,4,3,Yes,Great course.,4,No,3,3,November
E17382,Repairs,Maintenance Technician,Trafford Branch,Fire Safety,Compliance,Yes,22-Jul-21,5-Aug-21,Completed,81,62,8-Nov-21,Mobile,2,4,1,Yes,Too basic.,2,No,14,5,August
E16198,Finance,Accounts Officer,Wythenshawe Central,Financial Regulations,Finance,Yes,31-Oct-22,10-Nov-22,Completed,64,70,9-Dec-22,Tablet,1,4,4,Yes,Needs improvement.,1,No,10,1,November
E12455,Facilities,Building Services Assistant,Northfield Office,Building Maintenance,Health & Safety,Yes,27-Jan-19,13-Feb-19,Completed,89,56,2-Apr-19,Desktop,2,4,3,Yes,Needs improvement.,1,No,17,3,February
E19329,Customer Support,Contact Centre Agent,Northfield Office,Handling Difficult Conversations,Soft Skills,Yes,22-Jul-19,10-Aug-19,Completed,96,75,20-Sep-19,Mobile,4,4,2,Yes,Too basic.,2,No,19,6,August
E14573,Housing Management,Lettings Coordinator,Trafford Branch,Safeguarding Adults,Compliance,Yes,2-Jan-24,2-Oct-24,Completed,80,107,23-Nov-24,Mobile,5,4,1,Yes,Needs improvement.,1,No,274,8,October
E12931,IT,Systems Analyst,Wythenshawe Central,Cybersecurity Essentials,Systems Training,Yes,8-Feb-23,8-Oct-23,Completed,60,95,1-Nov-23,Tablet,1,4,3,Yes,Very useful.,4,No,242,2,October
E11377,Facilities,Building Services Assistant,Wythenshawe Central,Building Maintenance,Health & Safety,Yes,15-Jul-20,23-Jul-20,Completed,73,80,2-Oct-20,Desktop,4,4,1,Yes,Too basic.,2,No,8,7,July
E11735,IT,IT Support Officer,Wythenshawe Central,Cybersecurity Essentials,Systems Training,Yes,22-Jun-22,11-Jul-22,Completed,89,77,18-Sep-22,Mobile,1,4,1,Yes,Too basic.,2,No,19,4,July
E11362,Finance,Accounts Officer,Trafford Branch,Financial Regulations,Finance,Yes,16-Jan-21,27-Jan-21,Completed,82,79,8-Feb-21,Tablet,2,4,4,Yes,Needs improvement.,1,No,11,2,January
E12034,Customer Support,Customer Service Advisor,Wythenshawe Central,Effective Communication,Soft Skills,Yes,28-Jul-23,31-Jul-23,Completed,72,62,28-Sep-23,Desktop,2,4,2,Yes,Too basic.,2,No,3,4,July
E11437,Finance,Finance Analyst,Civic Centre Hub,GDPR Basics,Compliance,Yes,1-Jul-19,14-Jul-19,Completed,92,76,19-Sep-19,Tablet,1,4,3,Yes,Great course.,4,No,13,2,July
E13873,IT,Network Technician,Civic Centre Hub,System Troubleshooting,Systems Training,Yes,18-Oct-20,7-Nov-20,Completed,71,55,8-Jan-21,Desktop,5,4,1,Yes,Very useful.,4,No,20,8,November
E18318,Finance,Finance Analyst,Civic Centre Hub,Financial Regulations,Finance,Yes,27-Nov-23,14-Dec-23,Completed,77,107,10-Jan-24,Desktop,1,4,5,Yes,Great course.,4,No,17,0,December
E13896,Finance,Finance Analyst,Civic Centre Hub,GDPR Basics,Compliance,Yes,8-Jul-19,25-Aug-19,Completed,65,50,3-Sep-19,Mobile,2,4,1,Yes,Very useful.,4,No,48,5,August
E11832,IT,IT Support Officer,Wythenshawe Central,System Troubleshooting,Systems Training,Yes,15-Oct-18,19-Oct-18,Completed,84,50,27-Nov-18,Tablet,1,4,1,Yes,Needs improvement.,1,No,4,4,October
E19950,Facilities,Facilities Manager,Civic Centre Hub,Cleaning Protocols,Health & Safety,Yes,23-Feb-19,13-Mar-19,Completed,70,82,21-Apr-19,Tablet,1,4,5,Yes,Excellent content.,5,No,18,0,March
E11455,Repairs,Maintenance Technician,Civic Centre Hub,Fire Safety,Compliance,Yes,23-Jan-19,26-Jan-19,Completed,79,67,29-Jan-19,Desktop,1,4,2,Yes,Needs improvement.,1,No,3,3,January
E16675,Repairs,Maintenance Technician,Trafford Branch,Manual Handling,Compliance,Yes,7-Sep-22,20-Sep-22,Completed,70,46,15-Oct-22,Tablet,3,4,1,Yes,Very useful.,4,No,13,6,September
E14084,IT,Systems Analyst,Northfield Office,Data Protection,Systems Training,Yes,22-Jul-21,8-Aug-21,Completed,71,77,19-Aug-21,Tablet,1,4,3,Yes,Very useful.,4,No,17,2,August
E13722,IT,Systems Analyst,Civic Centre Hub,System Troubleshooting,Systems Training,Yes,26-Nov-21,10-Dec-21,Completed,76,96,28-Jan-22,Desktop,1,4,2,Yes,Great course.,4,No,14,3,December
E17686,Finance,Payroll Specialist,Civic Centre Hub,Payroll Compliance,Compliance,Yes,5-Jun-21,8-Jun-21,Completed,99,40,10-Sep-21,Mobile,5,4,1,Yes,Great course.,4,No,3,8,June
E12485,Finance,Accounts Officer,Civic Centre Hub,Payroll Compliance,Compliance,Yes,15-Jul-24,24-Jul-24,Completed,87,36,11-Aug-24,Mobile,3,4,2,Yes,Excellent content.,5,No,9,5,July
E16927,Customer Support,Contact Centre Agent,Trafford Branch,Customer Service Skills,Soft Skills,Yes,22-Aug-20,1-Sep-20,Completed,90,53,15-Sep-20,Desktop,1,4,4,Yes,Very useful.,4,No,10,1,September
E11220,Customer Support,Contact Centre Agent,Wythenshawe Central,Handling Difficult Conversations,Soft Skills,Yes,21-Jun-23,27-Jun-23,Completed,84,39,5-Aug-23,Tablet,2,4,2,Yes,Excellent content.,5,No,6,4,June
